label,name,category,subcategory,organization,description,website,address,address_uf,address_uf_nb,source,comment,tags,submittedBy,submissionTimestamp,github_hash
telemon,Telemon,gaming,,telemon,,https://t.me/telemonapp_bot,0:180B4879A12475873F7F0CE25B612B00A62BF3335079F1328A42EBEFF98A889A,EQAYC0h5oSR1hz9_DOJbYSsApivzM1B58TKKQuvv-YqImrxp,UQAYC0h5oSR1hz9_DOJbYSsApivzM1B58TKKQuvv-YqImuGs,Comments in message,,[],ohld,2025-01-20T00:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
telemon,Telemon,gaming,,telemon,,https://t.me/telemonapp_bot,0:3E5E2BF6E20255103F615497D1AA97A6E7A237318B748B7EA7AD02B1BD0717B0,EQA-Xiv24gJVED9hVJfRqpem56I3MYt0i36nrQKxvQcXsE5g,UQA-Xiv24gJVED9hVJfRqpem56I3MYt0i36nrQKxvQcXsBOl,,PIKA2 token minter,[],ohld,2025-01-20T00:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
telemon,Telemon,gaming,,telemon,,https://t.me/telemonapp_bot,0:37A6E9C2F7AC3575CEF140104F90D3808C62BC757C4EF43078A7227427062C82,EQA3punC96w1dc7xQBBPkNOAjGK8dXxO9DB4pyJ0JwYsggbD,UQA3punC96w1dc7xQBBPkNOAjGK8dXxO9DB4pyJ0JwYsglsG,,,[],ohld,2025-01-20T00:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
telemon,Telemon,gaming,,telemon,,https://t.me/telemonapp_bot,0:BCD74B856C25E2E113503155C9C0CB0A7DB0243BB92F7A996166CE501D40BFDC,EQC810uFbCXi4RNQMVXJwMsKfbAkO7kveplhZs5QHUC_3OjS,UQC810uFbCXi4RNQMVXJwMsKfbAkO7kveplhZs5QHUC_3LUX,,,[],ohld,2025-01-20T00:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
telemon,Telemon,gaming,,telemon,,https://t.me/telemonapp_bot,0:0941E103845ADFC985949995258C513A6E57350F5A1F210A7637DC11F3F27E3B,EQAJQeEDhFrfyYWUmZUljFE6blc1D1ofIQp2N9wR8_J-O4kg,UQAJQeEDhFrfyYWUmZUljFE6blc1D1ofIQp2N9wR8_J-O9Tl,,,[],ohld,2025-01-20T00:00:00Z,1200941b128914d843fc08fee5a832a5176dda9f
money_mining,Money mining,gaming,,money_mining,,https://t.me/Money_Mining_Bot,0:82907F3D617EA36599F402CAD81D2B2BE6CB91630E37CBF08568061CBBB10B76,EQCCkH89YX6jZZn0AsrYHSsr5suRYw43y_CFaAYcu7ELdip6,UQCCkH89YX6jZZn0AsrYHSsr5suRYw43y_CFaAYcu7ELdne_,,,[],Lucky0041,2025-08-18T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
oracle,Oracle,gaming,gambling,oracle,Bets on various events,https://t.me/oracleplay_bot,0:B8E5B182722C1BD8F1FB44CC37EB5D3E2D40298C70FB528B291D275B1276AB5B,EQC45bGCciwb2PH7RMw3610-LUApjHD7UospHSdbEnarW_uo,UQC45bGCciwb2PH7RMw3610-LUApjHD7UospHSdbEnarW6Zt,,,[],Lucky0041,2026-01-05T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_advent,Ton Advent,gaming,gambling,ton_advent,,https://t.me/TonAdventBot,0:E70EC349CB0F2D40402105E034F9395DC280A3CC1BEA2333A8CAD3EAB11449EA,EQDnDsNJyw8tQEAhBeA0-TldwoCjzBvqIzOoytPqsRRJ6rez,UQDnDsNJyw8tQEAhBeA0-TldwoCjzBvqIzOoytPqsRRJ6up2,,,[],Lucky0041,2025-12-10T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
primegifts,Prime Gifts,gaming,,primegifts,,https://t.me/primegiftsbot,0:A1AD0A17991D13BB688A0AC981C3241A153C3B00BD0CD305C129B8EE9C905101,EQChrQoXmR0Tu2iKCsmBwyQaFTw7AL0M0wXBKbjunJBRARqO,UQChrQoXmR0Tu2iKCsmBwyQaFTw7AL0M0wXBKbjunJBRAUdL,,,['telegram-gifts'],shuva10v,2025-04-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
wingift,WinGift,gaming,gambling,starsgram,Affiliated with StarsGram,https://t.me/wingift_official_bot,0:034FCA23F76BF20F7A9CA743A6510ABA8E279892D8CFFE2A8D43B6C542AE179E,EQADT8oj92vyD3qcp0OmUQq6jieYktjP_iqNQ7bFQq4Xnt0h,UQADT8oj92vyD3qcp0OmUQq6jieYktjP_iqNQ7bFQq4XnoDk,,Telegram Stars Cashout address.,[],ef-code,2025-12-22T00:00:02Z,1200941b128914d843fc08fee5a832a5176dda9f
tothemoo,Tothemoo,gaming,,tothemoo,,https://t.me/tothemoo_bot,0:F7EFB386A3522DFA6B1984555374868D17A9A92D219B78140CFBE46C0D17B09F,EQD377OGo1It-msZhFVTdIaNF6mpLSGbeBQM--RsDRewn0zx,UQD377OGo1It-msZhFVTdIaNF6mpLSGbeBQM--RsDRewnxE0,,Deposit,[],InvestGuru1,2025-05-12T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
starai,Starai,gaming,,starai,,https://t.me/TheStarAIBot,0:C78895ECF132D3AD68D6407E1A310FACEE02F23C230F874F041DD194FDF4BACB,EQDHiJXs8TLTrWjWQH4aMQ-s7gLyPCMPh08EHdGU_fS6y2vu,UQDHiJXs8TLTrWjWQH4aMQ-s7gLyPCMPh08EHdGU_fS6yzYr,,,[],Lucky0041,2025-08-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
starai,Starai,gaming,,starai,,https://t.me/TheStarAIBot,0:B1AF5A3EC7B70415BDEF00B89830E5BB40FB80A061CCB70D5869BE66E87AE7B8,EQCxr1o-x7cEFb3vALiYMOW7QPuAoGHMtw1Yab5m6HrnuIuZ,UQCxr1o-x7cEFb3vALiYMOW7QPuAoGHMtw1Yab5m6HrnuNZc,,,[],Lucky0041,2025-08-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
teda_radar,Teda radar,gaming,,teda_radar,,https://t.me/TEDARadar_bot,0:A39CF82EB41D0DA23EB709ACF9A4C3820CA816AFC008D5FF09C8533C33EC407C,EQCjnPgutB0Noj63Caz5pMOCDKgWr8AI1f8JyFM8M-xAfHUi,UQCjnPgutB0Noj63Caz5pMOCDKgWr8AI1f8JyFM8M-xAfCjn,,,[],Lucky0041,2025-09-01T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
meme_tv,Meme tv,gaming,,meme_tv,,,0:92B84705E4603A0E1E1CBBFE987543988910CA481B320EB2516341ADE0872CE7,EQCSuEcF5GA6Dh4cu_6YdUOYiRDKSBsyDrJRY0Gt4Ics55to,UQCSuEcF5GA6Dh4cu_6YdUOYiRDKSBsyDrJRY0Gt4Ics58at,,,[],ohld,2025-01-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
toloton,Toloton,gaming,,toloton,,https://t.me/Tolotonbot,0:4A66BF04C851EEBC1FBCCBA12DA851E79FA19625DB5CF2BB19161898784C080A,EQBKZr8EyFHuvB-8y6EtqFHnn6GWJdtc8rsZFhiYeEwICvRG,UQBKZr8EyFHuvB-8y6EtqFHnn6GWJdtc8rsZFhiYeEwICqmD,,,[],shuva10v,2025-03-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
mine2mine,Mine2mine,gaming,,mine2mine,,https://mine2mine.org,0:172B03B1CBAE39A9A13BCECA70E86FB37DD2081F266BE3ED3EB03E7A164EC362,EQAXKwOxy645qaE7zspw6G-zfdIIHyZr4-0-sD56Fk7DYtt4,UQAXKwOxy645qaE7zspw6G-zfdIIHyZr4-0-sD56Fk7DYoa9,,,[],ohld,2025-01-17T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
mine2mine,Mine2mine,gaming,,mine2mine,,https://mine2mine.org,0:A646EACE91B2FADDB46F56308C1303F39D202209AC85490ECB6194ADC16995CA,EQCmRurOkbL63bRvVjCMEwPznSAiCayFSQ7LYZStwWmVyqiA,UQCmRurOkbL63bRvVjCMEwPznSAiCayFSQ7LYZStwWmVyvVF,,,[],Lucky0041,2025-06-28T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
earn_tether,Earn Tether,gaming,,earn_tether,most likely a scam mini-app,https://t.me/Luckywheel1_BOT,0:44ECF048E5766ED7A816001A5F948300D94B9A9FEE6FE0FD382588AC4B111AC2,EQBE7PBI5XZu16gWABpflIMA2Uuan-5v4P04JYisSxEawvik,UQBE7PBI5XZu16gWABpflIMA2Uuan-5v4P04JYisSxEawqVh,,,[],Lucky0041,2025-08-22T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
quantguard_ai,Quantguard ai,gaming,,quantguard_ai,,https://t.me/QuantGuardAI_bot,0:768986C4D0320E502ACBF4917F1C2A75D18B41D71C3C0A1A2747C2CBA758332F,EQB2iYbE0DIOUCrL9JF_HCp10YtB1xw8ChonR8LLp1gzLyXc,UQB2iYbE0DIOUCrL9JF_HCp10YtB1xw8ChonR8LLp1gzL3gZ,,,[],Lucky0041,2025-08-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
quantguard_ai,Quantguard ai,gaming,,quantguard_ai,,https://t.me/QuantGuardAI_bot,0:0A1183D9C44BEBF199FB66CB1607DDA42BA7A8FDBDA591B70EFC4839B2666186,EQAKEYPZxEvr8Zn7ZssWB92kK6eo_b2lkbcO_Eg5smZhhi_x,UQAKEYPZxEvr8Zn7ZssWB92kK6eo_b2lkbcO_Eg5smZhhnI0,,,['has-custodial-wallets'],Lucky0041,2025-09-02T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
tonlounge,TonLounge,gaming,gambling,tonlounge,,https://t.me/TonLoungeBot,0:3B16BA860702AC008546C00AACA5349624A0E0001EE743F8682B927D5992BD5C,EQA7FrqGBwKsAIVGwAqspTSWJKDgAB7nQ_hoK5J9WZK9XK4n,UQA7FrqGBwKsAIVGwAqspTSWJKDgAB7nQ_hoK5J9WZK9XPPi,,,['telegram-gifts'],Lucky0041,2025-09-02T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
ton_ferma,Ton ferma,gaming,,ton_ferma,,https://t.me/TonFermaGameBot,0:53DC8CDCA79F0F35E32E552D42EFC0A8E72EB17FC664CF1F3E7723D5114E0B69,EQBT3Izcp58PNeMuVS1C78Co5y6xf8Zkzx8-dyPVEU4Laedj,UQBT3Izcp58PNeMuVS1C78Co5y6xf8Zkzx8-dyPVEU4Labqm,,,[],Lucky0041,2026-03-03T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
wealth_core_app,Wealth Core App,gaming,,wealth_core,most likely a scam mini-app,https://t.me/USDT99_bot,0:618C878840031A514AA82BE9D41621737AE38F465FCE3B34872026D4FBD29902,EQBhjIeIQAMaUUqoK-nUFiFzeuOPRl_OOzSHICbU-9KZAvJI,UQBhjIeIQAMaUUqoK-nUFiFzeuOPRl_OOzSHICbU-9KZAq-N,,,[],Lucky0041,2025-08-22T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
corn_battles,Corn battles,gaming,,corn_battles,,https://t.me/corn,0:DDB45ED88784D5E8D9974C33B0FC0DD61F23E44F9DE5C328CB11B2A302C79A35,EQDdtF7Yh4TV6NmXTDOw_A3WHyPkT53lwyjLEbKjAseaNZXP,UQDdtF7Yh4TV6NmXTDOw_A3WHyPkT53lwyjLEbKjAseaNcgK,,,[],ohld,2025-01-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
lotcoin,Lotcoin,gaming,,lotcoin,,https://t.me/lotcoin_gamebot,0:7755EBEA2FF41959FE5CE4C17184FB488FE384181DDA438997E7CC950854A3B8,EQB3VevqL_QZWf5c5MFxhPtIj-OEGB3aQ4mX58yVCFSjuEUe,UQB3VevqL_QZWf5c5MFxhPtIj-OEGB3aQ4mX58yVCFSjuBjb,,,[],Lucky0041,2025-09-02T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gigafarm,Gigafarm,gaming,,gigafarm,,https://t.me/Giga_Farm_bot,0:C34F34992C3E25A8F7EF43C8067512C315A9D8B604D6A83AF9A1207833BB9099,EQDDTzSZLD4lqPfvQ8gGdRLDFanYtgTWqDr5oSB4M7uQmQ9H,UQDDTzSZLD4lqPfvQ8gGdRLDFanYtgTWqDr5oSB4M7uQmVKC,,,[],Lucky0041,2026-03-29T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
zyros,Zyros,gaming,,zyros,,https://zyrosairdrop.xyz,0:561E6B03D3A1C5C2A85C5E2B24907C1F98504D2823368182728B4E01B6550EC2,EQBWHmsD06HFwqhcXiskkHwfmFBNKCM2gYJyi04BtlUOwtaJ,UQBWHmsD06HFwqhcXiskkHwfmFBNKCM2gYJyi04BtlUOwotM,,,[],ohld,2025-01-17T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
stonks_gift,Stonks gift,gaming,gambling,stonks_gift,,https://t.me/StonksGiftBot,0:F8DDCC0C4710ED9479740B3B4AD09AB3EBAC6F10AC82F7DF2ED81370F941411C,EQD43cwMRxDtlHl0CztK0Jqz66xvEKyC998u2BNw-UFBHJt9,UQD43cwMRxDtlHl0CztK0Jqz66xvEKyC998u2BNw-UFBHMa4,,,[],Lucky0041,2025-08-20T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
akefish,Akefish,gaming,,akedo,,https://t.me/AKEFishBot,0:3C81F6BDE90AF3A5DC27FC5BE40906B7E4C342AF52FBEC7351A4E39E40B815DE,EQA8gfa96Qrzpdwn_FvkCQa35MNCr1L77HNRpOOeQLgV3k7v,UQA8gfa96Qrzpdwn_FvkCQa35MNCr1L77HNRpOOeQLgV3hMq,,clicker,[],ohld,2025-01-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
melbet,Melbet,gaming,gambling,melbet,,https://melbet.com,0:25EAA39C2C149D16B5A0CF9DC9DCB55A78BC6D60E19C118525BBE33D512A09CA,EQAl6qOcLBSdFrWgz53J3LVaeLxtYOGcEYUlu-M9USoJyuAX,UQAl6qOcLBSdFrWgz53J3LVaeLxtYOGcEYUlu-M9USoJyr3S,,,['has-custodial-wallets'],Lucky0041,2025-08-31T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
yohi,Yohi,gaming,,yohi,,https://t.me/YohiCryptoBot,0:2F5039AEA04342EBE626BA5A49D7C6C80F56EBA4EB4E6F65640F431531BF46BF,EQAvUDmuoENC6-YmulpJ18bID1brpOtOb2VkD0MVMb9Gv05m,UQAvUDmuoENC6-YmulpJ18bID1brpOtOb2VkD0MVMb9GvxOj,,,[],Lucky0041,2025-09-01T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
numbers,numbers,gaming,gambling,numbers,,https://t.me/numbersmrkt_bot,0:C7C2C90AD2B454D2F2837FA76FBA9F8F7D25454A631911C8822AC055365C7CEA,EQDHwskK0rRU0vKDf6dvup-PfSVFSmMZEciCKsBVNlx86sLX,UQDHwskK0rRU0vKDf6dvup-PfSVFSmMZEciCKsBVNlx86p8S,,,['telegram-gifts'],Lucky0041,2025-11-10T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
tapxbattle,TAPX,gaming,,tapxbattle,,https://t.me/tapxbattle_bot,0:3F18DCCA6A785CAEB3607B2BD995A7A84DEB505DDB124F48CA0B105992A6DCCF,EQA_GNzKanhcrrNgeyvZlaeoTetQXdsST0jKCxBZkqbcz6kz,UQA_GNzKanhcrrNgeyvZlaeoTetQXdsST0jKCxBZkqbcz_T2,,,[],shuva10v,2025-07-14T10:09:26Z,1200941b128914d843fc08fee5a832a5176dda9f
tapxbattle,TAPX,gaming,,tapxbattle,,https://t.me/tapxbattle_bot,0:44ADEAF2ADA1F664B9947A510F7D18CD559EA70E7DA1A1DDB6F42F9A35468F62,EQBEreryraH2ZLmUelEPfRjNVZ6nDn2hod229C-aNUaPYoe7,UQBEreryraH2ZLmUelEPfRjNVZ6nDn2hod229C-aNUaPYtp-,,,[],ohld,2025-08-01T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
cocopark,Cocopark,gaming,,cocopark,,,0:2346D0E3F7276B87E89D71F3691C231F5986A651389C3B4F6DE56A622BF48E0F,EQAjRtDj9ydrh-idcfNpHCMfWYamUTicO09t5WpiK_SOD_SO,UQAjRtDj9ydrh-idcfNpHCMfWYamUTicO09t5WpiK_SOD6lL,,,[],ohld,2025-01-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
tg_casino,Tg casino,gaming,gambling,tg_casino,,https://play.tg.casino,0:B02658A1A58CEB88D98C07AB94C143EF12998FED4450BDB114D972ADCD4AA253,EQCwJlihpYzriNmMB6uUwUPvEpmP7URQvbEU2XKtzUqiU9ZN,UQCwJlihpYzriNmMB6uUwUPvEpmP7URQvbEU2XKtzUqiU4uI,,,[],Lucky0041,2025-11-28T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
dealgram,Dealgram,gaming,,dealgram,,https://t.me/DealGramAppBot,0:FA3FA9621910F5199971749488EFF49FFA519AB58DA92737EDFFBF7FBC7658DD,EQD6P6liGRD1GZlxdJSI7_Sf-lGatY2pJzft_79_vHZY3U3H,UQD6P6liGRD1GZlxdJSI7_Sf-lGatY2pJzft_79_vHZY3RAC,,,[],Lucky0041,2025-09-12T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
cryptocasino,Cryptocasino,gaming,gambling,cryptocasino,,https://www.cryptocasino.com,0:1C7A720643AD63329A0DB01507B1B078C949205A8D0267A0CE9E1BD6DBA2424D,EQAcenIGQ61jMpoNsBUHsbB4yUkgWo0CZ6DOnhvW26JCTV5J,UQAcenIGQ61jMpoNsBUHsbB4yUkgWo0CZ6DOnhvW26JCTQOM,,,[],Lucky0041,2025-11-28T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
joker_swap,Joker swap,gaming,,joker_swap,,https://t.me/JokerSwapBot,0:10DA8B3766CF86972170DD22077485409A831E4D75F933F63C15354770057195,EQAQ2os3Zs-GlyFw3SIHdIVAmoMeTXX5M_Y8FTVHcAVxlRCv,UQAQ2os3Zs-GlyFw3SIHdIVAmoMeTXX5M_Y8FTVHcAVxlU1q,,,[],Lucky0041,2025-08-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
workdogs,Workdogs,gaming,,workdogs,,https://t.me/DOGS03_bot,0:63204CCFCF65F4F2BA95F17D00107F36668DA70FE20AFCCBDDE4C0B3C452D421,EQBjIEzPz2X08rqV8X0AEH82Zo2nD-IK_Mvd5MCzxFLUIdTH,UQBjIEzPz2X08rqV8X0AEH82Zo2nD-IK_Mvd5MCzxFLUIYkC,,,[],ohld,2025-02-17T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
workdogs,Workdogs,gaming,,workdogs,,https://t.me/DOGS03_bot,0:27DD44A5729C6DFCC7DBDAE4FE99562AED01D29C8438C9BAFC2BCEBBA6B82067,EQAn3USlcpxt_Mfb2uT-mVYq7QHSnIQ4ybr8K867prggZ5D0,UQAn3USlcpxt_Mfb2uT-mVYq7QHSnIQ4ybr8K867prggZ80x,,Airdrop distribution wallet,[],Caranell,2025-05-08T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
workdogs,Workdogs,gaming,,workdogs,,https://t.me/DOGS03_bot,0:F27CABAE4400A21F51810CA1D456A24E5F31472BEAF38FBD8D156FB61869A46D,EQDyfKuuRACiH1GBDKHUVqJOXzFHK-rzj72NFW-2GGmkbQcV,UQDyfKuuRACiH1GBDKHUVqJOXzFHK-rzj72NFW-2GGmkbVrQ,,,[],Lucky0041,2025-12-10T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
anycraft,Anycraft,gaming,,anycraft,,https://www.anycraft.io,0:2748A758B466901905AE5047EA7E095B7F6B57FC9827CC159D0814EF1AF00EF6,EQAnSKdYtGaQGQWuUEfqfglbf2tX_JgnzBWdCBTvGvAO9q8w,UQAnSKdYtGaQGQWuUEfqfglbf2tX_JgnzBWdCBTvGvAO9vL1,,,[],shuva10v,2025-03-04T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gatto,Gatto,gaming,,gatto,,https://t.me/gatto_gamebot,0:70F1219315D72275925BA4D6AF180FB106AE9F19596B03394D593EA5E3C1CFBF,EQBw8SGTFdcidZJbpNavGA-xBq6fGVlrAzlNWT6l48HPv9VE,UQBw8SGTFdcidZJbpNavGA-xBq6fGVlrAzlNWT6l48HPv4iB,https://gatto-game.gitbook.io/gatto-or-whitepaper/version-on-english/rules-and-useful-links/qa,Converting NFTs to in-game items (pets),[],Caranell,2025-03-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gatto,Gatto,gaming,,gatto,,https://t.me/gatto_gamebot,0:368252836EF7B3474299B2D02A3661CB12990E1C8775458006C336B4E972C238,EQA2glKDbvezR0KZstAqNmHLEpkOHId1RYAGwza06XLCOLTl,UQA2glKDbvezR0KZstAqNmHLEpkOHId1RYAGwza06XLCOOkg,,,['nft'],ohld,2025-04-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gatto,Gatto,gaming,,gatto,,https://t.me/gatto_gamebot,0:62D356173189CF9EFFEB75D5C9794E020F8EE51F2CE5678E4998A39B20F2F957,EQBi01YXMYnPnv_rddXJeU4CD47lHyzlZ45JmKObIPL5V9rV,UQBi01YXMYnPnv_rddXJeU4CD47lHyzlZ45JmKObIPL5V4cQ,,gatto.ton,[],ohld,2025-04-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gatto,Gatto,gaming,,gatto,,https://t.me/gatto_gamebot,0:3B08887770AA8965F865FFFA0722F258E8F06A39EDBAB768A953F04D6293EA05,EQA7CIh3cKqJZfhl__oHIvJY6PBqOe26t2ipU_BNYpPqBcXU,UQA7CIh3cKqJZfhl__oHIvJY6PBqOe26t2ipU_BNYpPqBZgR,,claim address,[],shuva10v,2025-04-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
gatto,Gatto,gaming,,gatto,,https://t.me/gatto_gamebot,0:4BEF07902CD7F0095088BA2A3D6C07D626BDF3EE79066547E8E9554AE6552F8B,EQBL7weQLNfwCVCIuio9bAfWJr3z7nkGZUfo6VVK5lUvi2N4,UQBL7weQLNfwCVCIuio9bAfWJr3z7nkGZUfo6VVK5lUviz69,,Gatto | Eggs nft collection,[],ohld,2025-05-29T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
punkcity,Punkcity,gaming,,tonpunks,,https://t.me/PunkCity2094bot,0:B9FB1FD112301CA3CE2314FFC75B878E486D56EB85B494BCEE07511DF550C5A7,EQC5-x_REjAco84jFP_HW4eOSG1W64W0lLzuB1Ed9VDFp3X2,UQC5-x_REjAco84jFP_HW4eOSG1W64W0lLzuB1Ed9VDFpygz,,withdraw address,[],ohld,2025-02-11T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
punkcity,Punkcity,gaming,,tonpunks,,https://t.me/PunkCity2094bot,0:AC2DA3CB6DE3714726FFD606C97C32F80DB92A021D21B5879BEEF205A0436A59,EQCsLaPLbeNxRyb_1gbJfDL4DbkqAh0htYeb7vIFoENqWQ7j,UQCsLaPLbeNxRyb_1gbJfDL4DbkqAh0htYeb7vIFoENqWVMm,,$punk treasury,[],ohld,2025-02-11T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
punkcity,Punkcity,gaming,,tonpunks,,https://t.me/PunkCity2094bot,0:28F760D832893182129CABE0A40864A4FCC817639168D523D6DB4824BD997BE6,EQAo92DYMokxghKcq-CkCGSk_MgXY5Fo1SPW20gkvZl75iCN,UQAo92DYMokxghKcq-CkCGSk_MgXY5Fo1SPW20gkvZl75n1I,,TON Punks NFT,['nft'],ohld,2025-02-11T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bustagift,Bustagift,gaming,gambling,bustagift,,https://t.me/bustagift_xbot,0:13446403FD3B67A41BC865AD00D0D641F327835E6EC9E84F8250B24FDE52AC03,EQATRGQD_TtnpBvIZa0A0NZB8yeDXm7J6E-CULJP3lKsA06C,UQATRGQD_TtnpBvIZa0A0NZB8yeDXm7J6E-CULJP3lKsAxNH,,,['telegram-gifts'],Lucky0041,2025-09-12T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bustagift,Bustagift,gaming,gambling,bustagift,,https://t.me/bustagift_xbot,0:F31BEE82E462E1F7716240091E78D2E0A4B7B7C408CE342E964EED803666FD73,EQDzG-6C5GLh93FiQAkeeNLgpLe3xAjONC6WTu2ANmb9c_Id,UQDzG-6C5GLh93FiQAkeeNLgpLe3xAjONC6WTu2ANmb9c6_Y,,,['telegram-gifts'],Lucky0041,2026-03-29T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
1case,1case,gaming,gambling,1case,,https://t.me/onecase_play_bot,0:DBE042EFC528FC74146F06B937B98F0B77E20ED00FD4F4ECBBD5EAEDBF1E1736,EQDb4ELvxSj8dBRvBrk3uY8Ld-IO0A_U9Oy71ertvx4XNhwm,UQDb4ELvxSj8dBRvBrk3uY8Ld-IO0A_U9Oy71ertvx4XNkHj,,,['telegram-gifts'],Lucky0041,2025-09-05T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
1case,1case,gaming,gambling,1case,,https://t.me/onecase_play_bot,0:F26993FBBA36087843728FD29C436E44025BC5A77D132332BDF4C17EAD3A7D67,EQDyaZP7ujYIeENyj9KcQ25EAlvFp30TIzK99MF-rTp9ZwBa,UQDyaZP7ujYIeENyj9KcQ25EAlvFp30TIzK99MF-rTp9Z12f,,Telegram stars cashout adress,[],turic24,2025-10-30T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
1case,1case,gaming,gambling,1case,,https://t.me/onecase_play_bot,0:1E75A41EFB4F9E72BE8B07C41C5D1464627B4AB06E9BA9223EE2FDDE5C2CC5EE,EQAedaQe-0-ecr6LB8QcXRRkYntKsG6bqSI-4v3eXCzF7gy-,UQAedaQe-0-ecr6LB8QcXRRkYntKsG6bqSI-4v3eXCzF7lF7,,Telegram stars cashout adress,[],ef-code,2025-11-28T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bee.s_empire,Bee.s empire,gaming,,bee.s_empire,,https://t.me/BeesEmpireBot,0:7D2B70DB6750C963BBA7AE25FA994F5593B0CFBBE53FB36081D3FAC417B3D560,EQB9K3DbZ1DJY7unriX6mU9Vk7DPu-U_s2CB0_rEF7PVYKMT,UQB9K3DbZ1DJY7unriX6mU9Vk7DPu-U_s2CB0_rEF7PVYP7W,,,[],Lucky0041,2026-03-29T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_gold_miner,Cat gold miner,gaming,,cat_gold_miner,,https://t.me/catgoldminerbot,0:60FF42378782FB7F571AFED637D155131229554B477A400C7C21CC068C88CB65,EQBg_0I3h4L7f1ca_tY30VUTEilVS0d6QAx8IcwGjIjLZTLr,UQBg_0I3h4L7f1ca_tY30VUTEilVS0d6QAx8IcwGjIjLZW8u,,,[],ohld,2025-01-14T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
cat_gold_miner,Cat gold miner,gaming,,cat_gold_miner,,https://t.me/catgoldminerbot,0:87A126F49316ACAD9F97846750E2F433F9910642E5F53F3ABE1D8896422F3E14,EQCHoSb0kxasrZ-XhGdQ4vQz-ZEGQuX1Pzq-HYiWQi8-FMpy,UQCHoSb0kxasrZ-XhGdQ4vQz-ZEGQuX1Pzq-HYiWQi8-FJe3,,catgoldminer.ton,[],ohld,2025-01-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
